Infografia,Provincia,Canton,Confirmados,Region,Fecha_reporte,Hora_reporte
44,Manabí,Bolivar,2,Costa,08/04/2020,07:00
44,Manabí,Jipijapa,11,Costa,08/04/2020,07:00
44,Manabí,Manta,42,Costa,08/04/2020,07:00
44,Manabí,Montecristi,2,Costa,08/04/2020,07:00
44,Manabí,Portoviejo,50,Costa,08/04/2020,07:00
44,Manabí,Santa Ana,2,Costa,08/04/2020,07:00
44,Manabí,Sucre,1,Costa,08/04/2020,07:00
44,Manabí,Jaramijó,2,Costa,08/04/2020,07:00
44,Manabí,Junín,1,Costa,08/04/2020,07:00
44,Manabí,El Carmen,6,Costa,08/04/2020,07:00
44,Manabí,Pichincha,1,Costa,08/04/2020,07:00
44,Manabí,Chone,9,Costa,08/04/2020,07:00
44,Santa Elena,Santa Elena,23,Costa,08/04/2020,07:00
44,Santa Elena,La Libertad,22,Costa,08/04/2020,07:00
44,Santa Elena,Salinas,10,Costa,08/04/2020,07:00
44,Santo Domingo de los Tsáchilas,La Concordia,6,Costa,08/04/2020,07:00
44,Santo Domingo de los Tsáchilas,Santo Domingo,38,Costa,08/04/2020,07:00
44,Azuay,Cuenca,95,Sierra,08/04/2020,07:00
44,Azuay,Gualaceo,3,Sierra,08/04/2020,07:00
44,Azuay,Santa Isabel,3,Sierra,08/04/2020,07:00
44,Azuay,Nabón,1,Sierra,08/04/2020,07:00
44,Azuay,Paute,3,Sierra,08/04/2020,07:00
44,Azuay,Sigsig,1,Sierra,08/04/2020,07:00
44,Azuay,Sevilla De Oro,1,Sierra,08/04/2020,07:00
44,Bolívar,Chillanes,7,Sierra,08/04/2020,07:00
44,Bolívar,Chimbo,2,Sierra,08/04/2020,07:00
44,Bolívar,Guaranda,13,Sierra,08/04/2020,07:00
44,Bolívar,San Miguel,1,Sierra,08/04/2020,07:00
44,Bolívar,Echeandía,2,Sierra,08/04/2020,07:00
44,Bolívar,Caluma,2,Sierra,08/04/2020,07:00
44,Cañar,Azogues,15,Sierra,08/04/2020,07:00
44,Cañar,Cañar,8,Sierra,08/04/2020,07:00
44,Cañar,Deleg,1,Sierra,08/04/2020,07:00
44,Cañar,La Troncal,28,Sierra,08/04/2020,07:00
44,Cañar,El Tambo,7,Sierra,08/04/2020,07:00
44,Cañar,Biblián,3,Sierra,08/04/2020,07:00
44,Cañar,Suscal,2,Sierra,08/04/2020,07:00
44,Carchi,Tulcán,9,Sierra,08/04/2020,07:00
44,Carchi,Montúfar,3,Sierra,08/04/2020,07:00
44,Carchi,Mira,1,Sierra,08/04/2020,07:00
44,Carchi,San Pedro De Huaca,1,Sierra,08/04/2020,07:00
44,Chimborazo,Colta,11,Sierra,08/04/2020,07:00
44,Chimborazo,Riobamba,30,Sierra,08/04/2020,07:00
44,Chimborazo,Cumandá,1,Sierra,08/04/2020,07:00
44,Chimborazo,Guano,3,Sierra,08/04/2020,07:00
44,Chimborazo,Chambo,2,Sierra,08/04/2020,07:00
44,Chimborazo,Guamote,3,Sierra,08/04/2020,07:00
44,Chimborazo,Pallatanga,1,Sierra,08/04/2020,07:00
44,Cotopaxi,Pujilí,2,Sierra,08/04/2020,07:00
44,Cotopaxi,Salcedo,2,Sierra,08/04/2020,07:00
44,Cotopaxi,La Maná,3,Sierra,08/04/2020,07:00
44,Cotopaxi,Latacunga,18,Sierra,08/04/2020,07:00
44,Cotopaxi,Sigchos,2,Sierra,08/04/2020,07:00
44,Cotopaxi,Saquisilí,1,Sierra,08/04/2020,07:00
44,Imbabura,Ibarra,19,Sierra,08/04/2020,07:00
44,Imbabura,Otavalo,1,Sierra,08/04/2020,07:00
44,Imbabura,Antonio Ante,1,Sierra,08/04/2020,07:00
44,Loja,Calvas,3,Sierra,08/04/2020,07:00
44,Loja,Loja,25,Sierra,08/04/2020,07:00
44,Loja,Macará,1,Sierra,08/04/2020,07:00
44,Loja,Catamayo,2,Sierra,08/04/2020,07:00
44,Loja,Chaguarpamba,3,Sierra,08/04/2020,07:00
44,Pichincha,Mejía,10,Sierra,08/04/2020,07:00
44,Pichincha,Pedro Vicente Maldonado,3,Sierra,08/04/2020,07:00
44,Pichincha,Quito,405,Sierra,08/04/2020,07:00
44,Pichincha,Rumiñahui,19,Sierra,08/04/2020,07:00
44,Pichincha,Pedro Moncayo,2,Sierra,08/04/2020,07:00
44,Pichincha,Cayambe,1,Sierra,08/04/2020,07:00
44,Tungurahua,Ambato,21,Sierra,08/04/2020,07:00
44,Tungurahua,San Pedro De Pelileo,2,Sierra,08/04/2020,07:00
44,Galápagos,San Cristóbal,7,Insular,08/04/2020,07:00
44,Galápagos,Isabela,1,Insular,08/04/2020,07:00
44,Galápagos,Santa Cruz,3,Insular,08/04/2020,07:00
44,Morona Santiago,Gualaquiza,1,Amazonía,08/04/2020,07:00
44,Morona Santiago,Morona,3,Amazonía,08/04/2020,07:00
44,Morona Santiago,Sucúa,2,Amazonía,08/04/2020,07:00
44,Morona Santiago,Palora,9,Amazonía,08/04/2020,07:00
44,Morona Santiago,Taisha,1,Amazonía,08/04/2020,07:00
44,Morona Santiago,Tiwintza,1,Amazonía,08/04/2020,07:00
44,Napo,Tena,2,Amazonía,08/04/2020,07:00
44,Orellana,Orellana,3,Amazonía,08/04/2020,07:00
44,Orellana,La Joya De Los Sachas,1,Amazonía,08/04/2020,07:00
44,Pastaza,Pastaza,11,Amazonía,08/04/2020,07:00
44,Pastaza,Mera,1,Amazonía,08/04/2020,07:00
44,Sucumbíos,Cuyabeno,3,Amazonía,08/04/2020,07:00
44,Sucumbíos,Lago Agrio,29,Amazonía,08/04/2020,07:00
44,Sucumbíos,Shushufindi,1,Amazonía,08/04/2020,07:00
44,Zamora Chinchipe,Yantzaza,1,Amazonía,08/04/2020,07:00
44,Zamora Chinchipe,Zamora,1,Amazonía,08/04/2020,07:00
45,El Oro,Arenillas,2,Costa,09/04/2020,07:00
45,El Oro,Huaquillas,5,Costa,09/04/2020,07:00
45,El Oro,Machala,44,Costa,09/04/2020,07:00
45,El Oro,Pasaje,4,Costa,09/04/2020,07:00
45,El Oro,Santa Rosa,30,Costa,09/04/2020,07:00
45,El Oro,Atahualpa,2,Costa,09/04/2020,07:00
45,El Oro,Zaruma,1,Costa,09/04/2020,07:00
45,El Oro,Piñas,3,Costa,09/04/2020,07:00
45,El Oro,Portovelo,1,Costa,09/04/2020,07:00
45,El Oro,El Guabo,4,Costa,09/04/2020,07:00
45,El Oro,Las Lajas,1,Costa,09/04/2020,07:00
45,Esmeraldas,Esmeraldas,21,Costa,09/04/2020,07:00
45,Esmeraldas,Quinindé,2,Costa,09/04/2020,07:00
45,Esmeraldas,Rioverde,1,Costa,09/04/2020,07:00
45,Esmeraldas,Atacames,2,Costa,09/04/2020,07:00
45,Esmeraldas,San Lorenzo,1,Costa,09/04/2020,07:00
45,Guayas,Alfredo Baquerizo Moreno,4,Costa,09/04/2020,07:00
45,Guayas,Balao,2,Costa,09/04/2020,07:00
45,Guayas,Balzar,11,Costa,09/04/2020,07:00
45,Guayas,Colimes,3,Costa,09/04/2020,07:00
45,Guayas,Daule,199,Costa,09/04/2020,07:00
45,Guayas,Durán,134,Costa,09/04/2020,07:00
45,Guayas,Empalme,15,Costa,09/04/2020,07:00
45,Guayas,Guayaquil,2388,Costa,09/04/2020,07:00
45,Guayas,Milagro,202,Costa,09/04/2020,07:00
45,Guayas,Naranjal,17,Costa,09/04/2020,07:00
45,Guayas,Pedro Carbó,26,Costa,09/04/2020,07:00
45,Guayas,Salitre,39,Costa,09/04/2020,07:00
45,Guayas,Samborondón,260,Costa,09/04/2020,07:00
45,Guayas,Santa Lucía,14,Costa,09/04/2020,07:00
45,Guayas,Playas,21,Costa,09/04/2020,07:00
45,Guayas,Simón Bolivar,2,Costa,09/04/2020,07:00
45,Guayas,San Jacinto De Yaguachi,21,Costa,09/04/2020,07:00
45,Guayas,Palestina,2,Costa,09/04/2020,07:00
45,Guayas,El Triunfo,9,Costa,09/04/2020,07:00
45,Guayas,Lomas De Sargentillo,2,Costa,09/04/2020,07:00
45,Guayas,Naranjito,6,Costa,09/04/2020,07:00
45,Guayas,Nobol,3,Costa,09/04/2020,07:00
45,Guayas,Gral. Antonio Elizalde,3,Costa,09/04/2020,07:00
45,Guayas,Isidro Ayora,1,Costa,09/04/2020,07:00
45,Los Ríos,Baba,3,Costa,09/04/2020,07:00
45,Los Ríos,Babahoyo,94,Costa,09/04/2020,07:00
45,Los Ríos,Buena Fe,8,Costa,09/04/2020,07:00
45,Los Ríos,Mocache,1,Costa,09/04/2020,07:00
45,Los Ríos,Montalvo,5,Costa,09/04/2020,07:00
45,Los Ríos,Palenque,3,Costa,09/04/2020,07:00
45,Los Ríos,Puebloviejo,NA,Costa,09/04/2020,07:00
45,Los Ríos,Quevedo,51,Costa,09/04/2020,07:00
45,Los Ríos,Urdaneta,4,Costa,09/04/2020,07:00
45,Los Ríos,Ventanas,16,Costa,09/04/2020,07:00
45,Los Ríos,Vinces,7,Costa,09/04/2020,07:00
45,Los Ríos,Quinsaloma,1,Costa,09/04/2020,07:00
45,Manabí,24 de mayo,4,Costa,09/04/2020,07:00
45,Manabí,Bolivar,2,Costa,09/04/2020,07:00
45,Manabí,Jipijapa,12,Costa,09/04/2020,07:00
45,Manabí,Manta,46,Costa,09/04/2020,07:00
45,Manabí,Montecristi,2,Costa,09/04/2020,07:00
45,Manabí,Portoviejo,55,Costa,09/04/2020,07:00
45,Manabí,Rocafuerte,2,Costa,09/04/2020,07:00
45,Manabí,Santa Ana,6,Costa,09/04/2020,07:00
45,Manabí,Sucre,1,Costa,09/04/2020,07:00
45,Manabí,Paján,2,Costa,09/04/2020,07:00
45,Manabí,Jaramijó,2,Costa,09/04/2020,07:00
45,Manabí,Junín,2,Costa,09/04/2020,07:00
45,Manabí,El Carmen,7,Costa,09/04/2020,07:00
45,Manabí,Pichincha,1,Costa,09/04/2020,07:00
45,Manabí,Chone,14,Costa,09/04/2020,07:00
45,Manabí,Tosagua,1,Costa,09/04/2020,07:00
45,Santa Elena,Santa Elena,25,Costa,09/04/2020,07:00
45,Santa Elena,La Libertad,26,Costa,09/04/2020,07:00
45,Santa Elena,Salinas,12,Costa,09/04/2020,07:00
45,Santo Domingo de los Tsáchilas,La Concordia,7,Costa,09/04/2020,07:00
45,Santo Domingo de los Tsáchilas,Santo Domingo,39,Costa,09/04/2020,07:00
45,Azuay,Cuenca,100,Sierra,09/04/2020,07:00
45,Azuay,Gualaceo,4,Sierra,09/04/2020,07:00
45,Azuay,Santa Isabel,4,Sierra,09/04/2020,07:00
45,Azuay,Nabón,1,Sierra,09/04/2020,07:00
45,Azuay,Paute,3,Sierra,09/04/2020,07:00
45,Azuay,Sigsig,2,Sierra,09/04/2020,07:00
45,Azuay,Sevilla De Oro,1,Sierra,09/04/2020,07:00
45,Azuay,Guachapala,1,Sierra,09/04/2020,07:00
45,Bolívar,Chillanes,7,Sierra,09/04/2020,07:00
45,Bolívar,Chimbo,2,Sierra,09/04/2020,07:00
45,Bolívar,Guaranda,15,Sierra,09/04/2020,07:00
45,Bolívar,San Miguel,1,Sierra,09/04/2020,07:00
45,Bolívar,Echeandía,3,Sierra,09/04/2020,07:00
45,Bolívar,Caluma,2,Sierra,09/04/2020,07:00
45,Cañar,Azogues,16,Sierra,09/04/2020,07:00
45,Cañar,Cañar,8,Sierra,09/04/2020,07:00
45,Cañar,Deleg,1,Sierra,09/04/2020,07:00
45,Cañar,La Troncal,38,Sierra,09/04/2020,07:00
45,Cañar,El Tambo,7,Sierra,09/04/2020,07:00
45,Cañar,Biblián,3,Sierra,09/04/2020,07:00
45,Cañar,Suscal,2,Sierra,09/04/2020,07:00
45,Carchi,Tulcán,10,Sierra,09/04/2020,07:00
45,Carchi,Montúfar,3,Sierra,09/04/2020,07:00
45,Carchi,Mira,1,Sierra,09/04/2020,07:00
45,Carchi,San Pedro De Huaca,1,Sierra,09/04/2020,07:00
45,Chimborazo,Colta,11,Sierra,09/04/2020,07:00
45,Chimborazo,Riobamba,32,Sierra,09/04/2020,07:00
45,Chimborazo,Cumandá,1,Sierra,09/04/2020,07:00
45,Chimborazo,Guano,3,Sierra,09/04/2020,07:00
45,Chimborazo,Chambo,2,Sierra,09/04/2020,07:00
45,Chimborazo,Guamote,3,Sierra,09/04/2020,07:00
45,Chimborazo,Alausí,1,Sierra,09/04/2020,07:00
45,Chimborazo,Pallatanga,1,Sierra,09/04/2020,07:00
45,Cotopaxi,Pujilí,2,Sierra,09/04/2020,07:00
45,Cotopaxi,Salcedo,2,Sierra,09/04/2020,07:00
45,Cotopaxi,La Maná,3,Sierra,09/04/2020,07:00
45,Cotopaxi,Latacunga,20,Sierra,09/04/2020,07:00
45,Cotopaxi,Sigchos,2,Sierra,09/04/2020,07:00
45,Cotopaxi,Saquisilí,1,Sierra,09/04/2020,07:00
45,Imbabura,Ibarra,20,Sierra,09/04/2020,07:00
45,Imbabura,Otavalo,2,Sierra,09/04/2020,07:00
45,Imbabura,Cotacachi,1,Sierra,09/04/2020,07:00
45,Imbabura,Antonio Ante,1,Sierra,09/04/2020,07:00
45,Loja,Calvas,3,Sierra,09/04/2020,07:00
45,Loja,Loja,35,Sierra,09/04/2020,07:00
45,Loja,Macará,2,Sierra,09/04/2020,07:00
45,Loja,Catamayo,6,Sierra,09/04/2020,07:00
45,Loja,Chaguarpamba,3,Sierra,09/04/2020,07:00
45,Pichincha,Mejía,10,Sierra,09/04/2020,07:00
45,Pichincha,Pedro Vicente Maldonado,3,Sierra,09/04/2020,07:00
45,Pichincha,Quito,458,Sierra,09/04/2020,07:00
45,Pichincha,Rumiñahui,20,Sierra,09/04/2020,07:00
45,Pichincha,Pedro Moncayo,2,Sierra,09/04/2020,07:00
45,Pichincha,Cayambe,1,Sierra,09/04/2020,07:00
45,Tungurahua,Ambato,23,Sierra,09/04/2020,07:00
45,Tungurahua,San Pedro De Pelileo,2,Sierra,09/04/2020,07:00
45,Galápagos,San Cristóbal,7,Insular,09/04/2020,07:00
45,Galápagos,Isabela,1,Insular,09/04/2020,07:00
45,Galápagos,Santa Cruz,3,Insular,09/04/2020,07:00
45,Morona Santiago,Gualaquiza,1,Amazonía,09/04/2020,07:00
45,Morona Santiago,Morona,3,Amazonía,09/04/2020,07:00
45,Morona Santiago,Sucúa,2,Amazonía,09/04/2020,07:00
45,Morona Santiago,Palora,9,Amazonía,09/04/2020,07:00
45,Morona Santiago,Taisha,1,Amazonía,09/04/2020,07:00
45,Morona Santiago,Tiwintza,1,Amazonía,09/04/2020,07:00
45,Morona Santiago,Pablo Sexto,1,Amazonía,09/04/2020,07:00
45,Napo,Tena,2,Amazonía,09/04/2020,07:00
45,Orellana,Orellana,3,Amazonía,09/04/2020,07:00
45,Orellana,La Joya De Los Sachas,1,Amazonía,09/04/2020,07:00
45,Orellana,Loreto,1,Amazonía,09/04/2020,07:00
45,Pastaza,Pastaza,11,Amazonía,09/04/2020,07:00
45,Pastaza,Mera,1,Amazonía,09/04/2020,07:00
45,Sucumbíos,Cuyabeno,3,Amazonía,09/04/2020,07:00
45,Sucumbíos,Lago Agrio,29,Amazonía,09/04/2020,07:00
45,Sucumbíos,Shushufindi,1,Amazonía,09/04/2020,07:00
45,Zamora Chinchipe,Yantzaza,1,Amazonía,09/04/2020,07:00
45,Zamora Chinchipe,Zamora,2,Amazonía,09/04/2020,07:00
46,El Oro,Arenillas,5,Costa,10/04/2020,07:00
46,El Oro,Huaquillas,10,Costa,10/04/2020,07:00
46,El Oro,Machala,58,Costa,10/04/2020,07:00
46,El Oro,Pasaje,10,Costa,10/04/2020,07:00
46,El Oro,Santa Rosa,33,Costa,10/04/2020,07:00
46,El Oro,Atahualpa,2,Costa,10/04/2020,07:00
46,El Oro,Zaruma,1,Costa,10/04/2020,07:00
46,El Oro,Piñas,4,Costa,10/04/2020,07:00
46,El Oro,Portovelo,4,Costa,10/04/2020,07:00
46,El Oro,El Guabo,9,Costa,10/04/2020,07:00
46,El Oro,Las Lajas,1,Costa,10/04/2020,07:00
46,Esmeraldas,Esmeraldas,24,Costa,10/04/2020,07:00
46,Esmeraldas,Quinindé,3,Costa,10/04/2020,07:00
46,Esmeraldas,Rioverde,1,Costa,10/04/2020,07:00
46,Esmeraldas,Atacames,2,Costa,10/04/2020,07:00
46,Esmeraldas,San Lorenzo,1,Costa,10/04/2020,07:00
46,Guayas,Alfredo Baquerizo Moreno,4,Costa,10/04/2020,07:00
46,Guayas,Balao,3,Costa,10/04/2020,07:00
46,Guayas,Balzar,14,Costa,10/04/2020,07:00
46,Guayas,Colimes,6,Costa,10/04/2020,07:00
46,Guayas,Daule,243,Costa,10/04/2020,07:00
46,Guayas,Durán,196,Costa,10/04/2020,07:00
46,Guayas,Empalme,25,Costa,10/04/2020,07:00
46,Guayas,Guayaquil,3983,Costa,10/04/2020,07:00
46,Guayas,Milagro,236,Costa,10/04/2020,07:00
46,Guayas,Naranjal,19,Costa,10/04/2020,07:00
46,Guayas,Pedro Carbó,26,Costa,10/04/2020,07:00
46,Guayas,Salitre,47,Costa,10/04/2020,07:00
46,Guayas,Samborondón,370,Costa,10/04/2020,07:00
46,Guayas,Santa Lucía,20,Costa,10/04/2020,07:00
46,Guayas,Playas,29,Costa,10/04/2020,07:00
46,Guayas,Simón Bolivar,2,Costa,10/04/2020,07:00
46,Guayas,San Jacinto De Yaguachi,25,Costa,10/04/2020,07:00
46,Guayas,Palestina,2,Costa,10/04/2020,07:00
46,Guayas,El Triunfo,11,Costa,10/04/2020,07:00
46,Guayas,Lomas De Sargentillo,3,Costa,10/04/2020,07:00
46,Guayas,Naranjito,6,Costa,10/04/2020,07:00
46,Guayas,Crnel. Marcelino Maridueña,1,Costa,10/04/2020,07:00
46,Guayas,Nobol,3,Costa,10/04/2020,07:00
46,Guayas,Gral. Antonio Elizalde,3,Costa,10/04/2020,07:00
46,Guayas,Isidro Ayora,4,Costa,10/04/2020,07:00
46,Los Ríos,Baba,5,Costa,10/04/2020,07:00
46,Los Ríos,Babahoyo,97,Costa,10/04/2020,07:00
46,Los Ríos,Buena Fe,8,Costa,10/04/2020,07:00
46,Los Ríos,Mocache,1,Costa,10/04/2020,07:00
46,Los Ríos,Montalvo,5,Costa,10/04/2020,07:00
46,Los Ríos,Palenque,4,Costa,10/04/2020,07:00
46,Los Ríos,Puebloviejo,NA,Costa,10/04/2020,07:00
46,Los Ríos,Quevedo,64,Costa,10/04/2020,07:00
46,Los Ríos,Urdaneta,5,Costa,10/04/2020,07:00
46,Los Ríos,Ventanas,21,Costa,10/04/2020,07:00
46,Los Ríos,Vinces,14,Costa,10/04/2020,07:00
46,Los Ríos,Quinsaloma,1,Costa,10/04/2020,07:00
46,Los Ríos,Valencia,1,Costa,10/04/2020,07:00
46,Manabí,24 de mayo,4,Costa,10/04/2020,07:00
46,Manabí,Bolivar,4,Costa,10/04/2020,07:00
46,Manabí,Jipijapa,14,Costa,10/04/2020,07:00
46,Manabí,Manta,54,Costa,10/04/2020,07:00
46,Manabí,Montecristi,2,Costa,10/04/2020,07:00
46,Manabí,Portoviejo,60,Costa,10/04/2020,07:00
46,Manabí,Rocafuerte,3,Costa,10/04/2020,07:00
46,Manabí,Santa Ana,7,Costa,10/04/2020,07:00
46,Manabí,Sucre,2,Costa,10/04/2020,07:00
46,Manabí,Paján,6,Costa,10/04/2020,07:00
46,Manabí,Jaramijó,3,Costa,10/04/2020,07:00
46,Manabí,Junín,2,Costa,10/04/2020,07:00
46,Manabí,El Carmen,8,Costa,10/04/2020,07:00
46,Manabí,Pichincha,1,Costa,10/04/2020,07:00
46,Manabí,Chone,16,Costa,10/04/2020,07:00
46,Manabí,Flavio Alfaro,1,Costa,10/04/2020,07:00
46,Manabí,Tosagua,1,Costa,10/04/2020,07:00
46,Santa Elena,Santa Elena,33,Costa,10/04/2020,07:00
46,Santa Elena,La Libertad,28,Costa,10/04/2020,07:00
46,Santa Elena,Salinas,13,Costa,10/04/2020,07:00
46,Santo Domingo de los Tsáchilas,La Concordia,10,Costa,10/04/2020,07:00
46,Santo Domingo de los Tsáchilas,Santo Domingo,41,Costa,10/04/2020,07:00
46,Azuay,Cuenca,131,Sierra,10/04/2020,07:00
46,Azuay,Gualaceo,4,Sierra,10/04/2020,07:00
46,Azuay,Santa Isabel,5,Sierra,10/04/2020,07:00
46,Azuay,Nabón,1,Sierra,10/04/2020,07:00
46,Azuay,Paute,5,Sierra,10/04/2020,07:00
46,Azuay,Sigsig,2,Sierra,10/04/2020,07:00
46,Azuay,Sevilla De Oro,2,Sierra,10/04/2020,07:00
46,Azuay,Guachapala,1,Sierra,10/04/2020,07:00
46,Bolívar,Chillanes,7,Sierra,10/04/2020,07:00
46,Bolívar,Chimbo,3,Sierra,10/04/2020,07:00
46,Bolívar,Guaranda,16,Sierra,10/04/2020,07:00
46,Bolívar,San Miguel,1,Sierra,10/04/2020,07:00
46,Bolívar,Echeandía,3,Sierra,10/04/2020,07:00
46,Bolívar,Caluma,2,Sierra,10/04/2020,07:00
46,Cañar,Azogues,19,Sierra,10/04/2020,07:00
46,Cañar,Cañar,8,Sierra,10/04/2020,07:00
46,Cañar,Deleg,1,Sierra,10/04/2020,07:00
46,Cañar,La Troncal,47,Sierra,10/04/2020,07:00
46,Cañar,El Tambo,8,Sierra,10/04/2020,07:00
46,Cañar,Biblián,5,Sierra,10/04/2020,07:00
46,Cañar,Suscal,2,Sierra,10/04/2020,07:00
46,Carchi,Bolívar,1,Sierra,10/04/2020,07:00
46,Carchi,Tulcán,11,Sierra,10/04/2020,07:00
46,Carchi,Montúfar,3,Sierra,10/04/2020,07:00
46,Carchi,Mira,1,Sierra,10/04/2020,07:00
46,Carchi,San Pedro De Huaca,1,Sierra,10/04/2020,07:00
46,Chimborazo,Colta,15,Sierra,10/04/2020,07:00
46,Chimborazo,Riobamba,38,Sierra,10/04/2020,07:00
46,Chimborazo,Cumandá,2,Sierra,10/04/2020,07:00
46,Chimborazo,Guano,3,Sierra,10/04/2020,07:00
46,Chimborazo,Chambo,2,Sierra,10/04/2020,07:00
46,Chimborazo,Guamote,3,Sierra,10/04/2020,07:00
46,Chimborazo,Alausí,1,Sierra,10/04/2020,07:00
46,Chimborazo,Pallatanga,1,Sierra,10/04/2020,07:00
46,Cotopaxi,Pujilí,3,Sierra,10/04/2020,07:00
46,Cotopaxi,Salcedo,2,Sierra,10/04/2020,07:00
46,Cotopaxi,La Maná,3,Sierra,10/04/2020,07:00
46,Cotopaxi,Latacunga,22,Sierra,10/04/2020,07:00
46,Cotopaxi,Sigchos,2,Sierra,10/04/2020,07:00
46,Cotopaxi,Saquisilí,1,Sierra,10/04/2020,07:00
46,Imbabura,Ibarra,25,Sierra,10/04/2020,07:00
46,Imbabura,Otavalo,2,Sierra,10/04/2020,07:00
46,Imbabura,Cotacachi,2,Sierra,10/04/2020,07:00
46,Imbabura,Antonio Ante,3,Sierra,10/04/2020,07:00
46,Loja,Calvas,3,Sierra,10/04/2020,07:00
46,Loja,Loja,41,Sierra,10/04/2020,07:00
46,Loja,Macará,2,Sierra,10/04/2020,07:00
46,Loja,Catamayo,7,Sierra,10/04/2020,07:00
46,Loja,Chaguarpamba,3,Sierra,10/04/2020,07:00
46,Pichincha,Mejía,13,Sierra,10/04/2020,07:00
46,Pichincha,Pedro Vicente Maldonado,3,Sierra,10/04/2020,07:00
46,Pichincha,Quito,538,Sierra,10/04/2020,07:00
46,Pichincha,Rumiñahui,22,Sierra,10/04/2020,07:00
46,Pichincha,Pedro Moncayo,2,Sierra,10/04/2020,07:00
46,Pichincha,Cayambe,1,Sierra,10/04/2020,07:00
46,Tungurahua,Ambato,26,Sierra,10/04/2020,07:00
46,Tungurahua,San Pedro De Pelileo,2,Sierra,10/04/2020,07:00
46,Tungurahua,Quero,1,Sierra,10/04/2020,07:00
46,Galápagos,San Cristóbal,7,Insular,10/04/2020,07:00
46,Galápagos,Isabela,1,Insular,10/04/2020,07:00
46,Galápagos,Santa Cruz,3,Insular,10/04/2020,07:00
46,Morona Santiago,Gualaquiza,1,Amazonía,10/04/2020,07:00
46,Morona Santiago,Morona,3,Amazonía,10/04/2020,07:00
46,Morona Santiago,Sucúa,2,Amazonía,10/04/2020,07:00
46,Morona Santiago,Palora,10,Amazonía,10/04/2020,07:00
46,Morona Santiago,Taisha,1,Amazonía,10/04/2020,07:00
46,Morona Santiago,Tiwintza,1,Amazonía,10/04/2020,07:00
46,Morona Santiago,Pablo Sexto,1,Amazonía,10/04/2020,07:00
46,Napo,Tena,3,Amazonía,10/04/2020,07:00
46,Orellana,Orellana,3,Amazonía,10/04/2020,07:00
46,Orellana,La Joya De Los Sachas,1,Amazonía,10/04/2020,07:00
46,Orellana,Loreto,1,Amazonía,10/04/2020,07:00
46,Pastaza,Pastaza,12,Amazonía,10/04/2020,07:00
46,Pastaza,Mera,1,Amazonía,10/04/2020,07:00
46,Sucumbíos,Cuyabeno,3,Amazonía,10/04/2020,07:00
46,Sucumbíos,Lago Agrio,30,Amazonía,10/04/2020,07:00
46,Sucumbíos,Shushufindi,1,Amazonía,10/04/2020,07:00
46,Zamora Chinchipe,Yantzaza,1,Amazonía,10/04/2020,07:00
46,Zamora Chinchipe,Zamora,3,Amazonía,10/04/2020,07:00
7,Chimborazo,Alausí,0,Sierra,16/03/2020,16:00
8,Chimborazo,Alausí,0,Sierra,17/03/2020,08:00
9,Chimborazo,Alausí,0,Sierra,17/03/2020,09:00
10,Chimborazo,Alausí,0,Sierra,18/03/2020,05:00
11,Chimborazo,Alausí,0,Sierra,18/03/2020,15:00
12,Chimborazo,Alausí,0,Sierra,19/03/2020,08:00
13,Chimborazo,Alausí,0,Sierra,19/03/2020,16:00
14,Chimborazo,Alausí,0,Sierra,20/03/2020,10:00
15,Chimborazo,Alausí,0,Sierra,20/03/2020,16:00
16,Chimborazo,Alausí,0,Sierra,21/03/2020,10:00
17,Chimborazo,Alausí,0,Sierra,21/03/2020,17:00
18,Chimborazo,Alausí,0,Sierra,22/03/2020,10:00
19,Chimborazo,Alausí,0,Sierra,23/03/2020,10:00
20,Chimborazo,Alausí,0,Sierra,24/03/2020,10:00
21,Chimborazo,Alausí,0,Sierra,24/03/2020,17:00
22,Chimborazo,Alausí,0,Sierra,25/03/2020,10:00
23,Chimborazo,Alausí,0,Sierra,25/03/2020,17:00
24,Chimborazo,Alausí,0,Sierra,26/03/2020,10:00
25,Chimborazo,Alausí,0,Sierra,26/03/2020,17:00
26,Chimborazo,Alausí,0,Sierra,27/03/2020,17:00
27,Chimborazo,Alausí,0,Sierra,27/03/2020,17:00
28,Chimborazo,Alausí,0,Sierra,28/03/2020,10:00
29,Chimborazo,Alausí,0,Sierra,28/03/2020,17:00
30,Chimborazo,Alausí,0,Sierra,29/03/2020,10:00
31,Chimborazo,Alausí,0,Sierra,29/03/2020,17:00
32,Chimborazo,Alausí,0,Sierra,30/03/2020,10:00
33,Chimborazo,Alausí,0,Sierra,30/03/2020,17:00
34,Chimborazo,Alausí,0,Sierra,31/03/2020,10:00
35,Chimborazo,Alausí,0,Sierra,31/03/2020,17:00
36,Chimborazo,Alausí,0,Sierra,01/04/2020,17:00
37,Chimborazo,Alausí,0,Sierra,01/04/2020,10:00
38,Chimborazo,Alausí,0,Sierra,02/04/2020,10:00
39,Chimborazo,Alausí,0,Sierra,03/04/2020,10:00
40,Chimborazo,Alausí,0,Sierra,04/04/2020,10:00
41,Chimborazo,Alausí,0,Sierra,05/04/2020,10:00
42,Chimborazo,Alausí,0,Sierra,06/04/2020,10:00
43,Chimborazo,Alausí,0,Sierra,07/04/2020,17:00
44,Chimborazo,Alausí,0,Sierra,08/04/2020,07:00
7,Carchi,Bolívar,0,Sierra,16/03/2020,16:00
